Date,Time,Global_active_power,global_ractive_power,voltage,global_intensity,sub_metering_1,consumer_name
1/3/2017,0:00:00,0.112,0,1216.75,4.8,112,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,0:15:00,0.176,0.084,1215.3,4.4,176,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,0:30:00,0.136,0.108,1212.3,4,136,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,0:45:00,0.188,0.096,1210.6,4.8,188,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,1:00:00,0.124,0.024,1212.58,4.4,124,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,1:15:00,0.148,0.004,1214.54,7.6,148,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,1:30:00,0.068,0,1211.62,9,68,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,1:45:00,0.072,0,1216.43,8,72,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,2:00:00,0.144,0.008,1219.48,4,144,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,2:15:00,0.112,0,1213.06,4.8,112,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,2:30:00,0.152,0.088,1212.53,4,152,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,2:45:00,0.152,0.088,1216.87,4,152,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,3:00:00,0.188,0.096,1219.12,4.6,188,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,3:15:00,0.136,0.036,1215.79,4,136,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,3:30:00,0.144,0.008,1211.83,8.4,144,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,3:45:00,0.04,0,1215.16,10.2,40,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,4:00:00,0.1,0,1222.33,12,100,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,4:15:00,0.14,0.004,1220.34,8.4,140,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,4:30:00,0.112,0,1218.07,6,112,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,4:45:00,0.144,0.056,1218.06,6,144,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,5:00:00,0.136,0.1,1224.13,5,136,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,5:15:00,0.196,0.1,1222.49,5,196,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,5:30:00,0.148,0.048,1220.33,4.6,148,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,5:45:00,0.12,0,1225.08,6.4,120,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,6:00:00,0.056,0.008,1216.33,7,56,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,6:15:00,0.112,0,1221.97,7.6,112,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,6:30:00,0.108,0,1216.38,7.2,108,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,6:45:00,0.148,0.004,1220.87,5.6,148,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,7:00:00,0.116,0.056,1222.52,5,116,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,7:15:00,0.144,0.096,1224.27,5,144,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,7:30:00,0.22,0.104,1209.51,4.2,220,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,7:45:00,0.516,0.104,1214.47,4.2,516,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,8:00:00,0.632,0.096,1216.65,5.6,632,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,8:15:00,0.56,0.08,1216.39,7,560,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,8:30:00,0.476,0.06,1217.53,7,476,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,8:45:00,0.124,0,1215.13,6.6,124,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,9:00:00,0.128,0,1216.42,6,128,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,9:15:00,0.144,0.056,1214.24,5.2,144,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,9:30:00,0.136,0.092,1210.15,4,136,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,9:45:00,0.668,0.144,1213.94,4,668,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,10:00:00,0.788,0.128,1218.31,4.6,788,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,10:15:00,0.704,0.104,1216.08,5,704,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,10:30:00,2.134,0.114,1217.18,7,2134,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,10:45:00,2.134,0.114,1212.45,7,2134,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,11:00:00,2.384,0.104,1213.68,7.2,2384,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,11:15:00,2.412,0.08,1212.87,7.8,2412,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,11:30:00,2.3,0.12,1214.24,9,2300,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,11:45:00,2.492,0.152,1212.72,6.8,2492,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,12:00:00,2.52,0.156,1211.38,6,2520,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,12:15:00,2.504,0.208,1211.89,6,2504,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,12:30:00,2.668,0.188,1211.09,5,2668,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,12:45:00,2.532,0.172,1211.09,6.8,2532,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,13:00:00,0.808,0.092,1210.86,7,808,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,13:15:00,0.676,0.092,1209.09,7,676,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,13:30:00,0.78,0.092,1211.55,5,780,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,13:45:00,0.788,0.104,1214.37,5.6,788,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,14:00:00,0.812,0.152,1216.25,6,812,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,14:15:00,0.876,0.152,1218.14,5.2,876,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,14:30:00,0.912,0.152,1215.19,4.4,912,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,14:45:00,0.864,0.096,1217.5,4.4,864,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,15:00:00,0.744,0.092,1220.33,6.6,744,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,15:15:00,0.792,0.092,1212.2,7,792,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,15:30:00,0.764,0.096,1205.93,9.4,764,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,15:45:00,0.784,0.088,1204.65,27.6,784,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,16:00:00,0.716,0.096,1204.37,26,716,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,16:15:00,0.792,0.144,1203.19,27,792,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,16:30:00,0.84,0.152,1201.86,28,840,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,16:45:00,0.832,0.152,1200.17,26.6,832,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,17:00:00,0.788,0.124,1200.4,26,788,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,17:15:00,0.688,0.096,1203.33,27.6,688,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,17:30:00,0.784,0.088,1198.89,28,784,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,17:45:00,0.752,0.096,1200.48,28,752,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,18:00:00,0.756,0.096,1205.8,27.2,756,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,18:15:00,0.456,0.044,1204.46,23.6,456,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,18:30:00,0.08,0.06,1202.74,4,80,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,18:45:00,0.212,0.1,1204.83,7.2,212,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,19:00:00,0.192,0.096,1196.22,9,192,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,19:15:00,0.152,0.052,1198.36,6.6,152,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,19:30:00,0.1,0.008,1209.57,6,100,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,19:45:00,0.072,0,1204.58,9,72,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,20:00:00,0.12,0,1203.17,8.6,120,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,20:15:00,0.132,0.004,1204.52,7,132,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,20:30:00,0.112,0,1213.01,4.4,112,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,20:45:00,0.096,0.052,1207.24,4,96,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,21:00:00,0.184,0.1,1214.86,4.4,184,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,21:15:00,0.188,0.1,1214.68,5.8,188,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,21:30:00,0.192,0.068,1212.23,6,192,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,21:45:00,0.064,0,1203.84,4.2,64,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,22:00:00,0.076,0,1210.91,6.2,76,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,22:15:00,0.144,0.008,1211.22,7,144,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,22:30:00,0.112,0,1208.07,7,112,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,22:45:00,0.12,0,1207.07,5,120,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,23:00:00,0.076,0.036,1203.28,4,76,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,23:15:00,0.188,0.096,1202.7,4,188,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,23:30:00,0.204,0.1,1203.41,4,204,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
1/3/2017,23:45:00,0.168,0.08,1198.39,6,168,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,0:00:00,0.052,0,1194.28,5.8,52,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,0:15:00,0.136,0.004,1203.58,5.2,136,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,0:30:00,0.116,0,1201.61,7,116,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,0:45:00,0.112,0,1204.97,7,112,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,1:00:00,0.08,0.008,1203.27,6,80,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,1:15:00,0.108,0.016,1192.12,4,108,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,1:30:00,0.188,0.096,1199.93,4,188,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,1:45:00,0.224,0.104,1203.21,4,224,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,2:00:00,0.096,0.088,1204.18,4,96,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,2:15:00,0.112,0,1199.36,6.8,112,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,2:30:00,0.148,0.008,1200.59,8.6,148,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,2:45:00,0.108,0,1193.88,9.2,108,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,3:00:00,0.052,0,1192.62,9,52,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,3:15:00,0.124,0.008,1199,8.6,124,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,3:30:00,0.112,0,1198.74,6,112,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,3:45:00,0.188,0.1,1207.25,4.6,188,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,4:00:00,0.144,0.108,1202.57,4,144,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,4:15:00,0.184,0.096,1209.46,4.4,184,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,4:30:00,0.116,0.008,1206.01,4.6,116,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,4:45:00,0.144,0.004,1205.29,6.2,144,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,5:00:00,0.088,0,1207.44,8,88,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,5:15:00,0.056,0,1211.4,7,56,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,5:30:00,0.144,0.008,1209.94,7,144,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,5:45:00,0.112,0,1206.08,4.8,112,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,6:00:00,0.176,0.084,1203.42,4.4,176,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,6:15:00,0.136,0.104,1201.26,4,136,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,6:30:00,0.188,0.096,1202.47,4.4,188,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,6:45:00,0.124,0.016,1204.88,4.6,124,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,7:00:00,0.144,0.004,1204.03,4.4,144,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,7:15:00,0.028,0,1204.18,8,28,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,7:30:00,0.336,0.04,1201.01,8.2,336,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,7:45:00,0.56,0.068,1201.26,7,560,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,8:00:00,0.524,0.072,1199.73,5.2,524,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,8:15:00,0.608,0.124,1200.5,4,608,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,8:30:00,0.66,0.136,1200.28,4,660,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,8:45:00,0.708,0.132,1199.85,4,708,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,9:00:00,0.652,0.088,1201.65,4,652,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,9:15:00,0.544,0.068,1206.75,4,544,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,9:30:00,0.424,0.06,1203.89,5.8,424,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,9:45:00,0.664,0.076,1201.87,9,664,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,10:00:00,0.94,0.112,1202.34,10.2,940,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,10:15:00,0.9,0.12,1193.5,7.8,900,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,10:30:00,0.884,0.192,1191.79,6,884,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,10:45:00,0.964,0.224,1195.24,6,964,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,11:00:00,0.72,0.128,1194.1,6,720,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,11:15:00,0.608,0.096,1193.48,5.6,608,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,11:30:00,0.636,0.068,1189.94,4,636,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,11:45:00,0.64,0.076,1189.19,5,640,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,12:00:00,0.644,0.08,1190.43,7.8,644,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,12:15:00,0.368,0.032,1198.35,9,368,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,12:30:00,0.084,0,1203.03,6.8,84,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,12:45:00,0.164,0.056,1204.34,4,164,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,13:00:00,0.228,0.104,1204.99,4,228,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,13:15:00,0.104,0.092,1205.72,4,104,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,13:30:00,0.744,0.12,1205.2,4,744,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,13:45:00,0.66,0.08,1208.8,4,660,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,14:00:00,0.684,0.088,1207.66,4.6,684,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,14:15:00,0.796,0.108,1216.74,7,796,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,14:30:00,0.892,0.116,1210.27,8,892,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,14:45:00,0.876,0.116,1210.26,8.6,876,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,15:00:00,0.556,0.124,1206.2,4.6,556,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,15:15:00,0.16,0.096,1207.21,4,160,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,15:30:00,0.14,0.096,1210.78,4,140,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,15:45:00,0.196,0.06,1210.78,4,196,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,16:00:00,0.116,0,1207.59,4,116,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,16:15:00,0.064,0,1208.78,4,64,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,16:30:00,0.112,0.008,1210.25,6.8,112,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,16:45:00,0.116,0,1210.49,7,116,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,17:00:00,0.128,0.004,1208.84,8,128,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,17:15:00,0.148,0.044,1210.69,6.4,148,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,17:30:00,0.116,0.096,1211.37,5.4,116,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,17:45:00,0.22,0.104,1208.72,6.2,220,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,18:00:00,0.168,0.08,1211.78,6.6,168,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,18:15:00,0.112,0,1213.48,6.4,112,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,18:30:00,0.06,0.004,1211.8,6.2,60,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,18:45:00,0.112,0,1210.94,8,112,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,19:00:00,0.152,0.008,1209.87,7.6,152,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,19:15:00,0.7,0.084,1205.93,7,700,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,19:30:00,0.668,0.096,1200.31,6.2,668,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,19:45:00,0.656,0.152,1209.12,6,656,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,20:00:00,0.76,0.156,1212.74,5,760,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,20:15:00,0.724,0.152,1211.37,4.6,724,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,20:30:00,0.164,0.02,1205.78,4,164,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,20:45:00,0.036,0,1211.29,4.4,36,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,21:00:00,0.112,0,1210.1,5.8,112,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,21:15:00,0.14,0.004,1216.57,7,140,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,21:30:00,0.108,0,1216.26,7,108,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,21:45:00,0.108,0,1215.17,5.6,108,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,22:00:00,0.12,0.08,1210.91,5,120,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,22:15:00,0.188,0.1,1213.64,6,188,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,22:30:00,0.188,0.096,1209.07,4.8,188,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,22:45:00,0.176,0.052,1209,4,176,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,23:00:00,0.08,0,1209.46,4,80,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,23:15:00,0.068,0,1212.44,5.2,68,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,23:30:00,0.14,0.004,1210.1,7,140,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
2/3/2017,23:45:00,0.108,0,1210.69,7,108,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/3/2017,0:00:00,0.12,0.004,1208.64,6,120,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/3/2017,0:15:00,0.096,0.056,1204.65,4,96,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
3/3/2017,0:30:00,0.188,0.096,1204.53,22.4,188,cmKm2WycoodYN3GdfZTDr3CbLzQ0MabHl43JggXkY5A=
